chr19	14117716	14117727	JDP2
chr19	14117774	14117795	MAZ
chr19	14117911	14117932	RFX2
chr19	14118027	14118036	NR4A3
chr19	35758156	35758177	SP2
chr19	35758161	35758182	SP4
chr19	35758163	35758184	MAZ
chr19	35758785	35758796	FUBP1
chr19	35758887	35758908	TFDP1
chr19	35758893	35758914	SP2
chr19	35758893	35758914	SP4
chr19	35758894	35758913	SP3
chr19	35758895	35758916	MAZ
chr19	35758898	35758919	SP4
chr20	3767160	3767181	THAP1
chr20	3767166	3767187	TFDP1
chr20	3767166	3767187	THAP1
chr20	3767172	3767193	SP2
chr20	3767173	3767192	SP3
chr20	3767177	3767198	SP4
chr20	3767179	3767200	MAZ
chr20	3767179	3767200	SP4
chr20	3767180	3767201	SP4
chr20	3767182	3767191	PLAL1
chr20	3767185	3767206	SP4
chr20	3767186	3767207	TFDP1
chr20	3767252	3767273	TFDP1
chr20	3767255	3767273	KLF16
chr20	3767255	3767276	SP4
chr20	3767257	3767278	MAZ
chr20	3767257	3767278	SP4
chr20	3767258	3767279	SP2
chr20	3767263	3767273	EGR4
chr20	3767263	3767284	SP4
chr20	3767315	3767336	SP4
chr20	3767323	3767344	SP2
chr20	3767327	3767348	MAZ
chr20	3767348	3767369	MAZ
chr20	3767353	3767374	SP2
chr20	3767357	3767378	SP2
chr20	3767358	3767377	SP3
chr20	3767358	3767379	SP4
chr20	3767360	3767381	MAZ
chr20	3767360	3767381	SP2
chr20	3767360	3767381	TFDP1
chr20	3767362	3767383	SP4
chr20	3767362	3767383	TFDP1
chr20	3767364	3767385	MAZ
chr20	3767365	3767384	ZN639
chr20	3767380	3767401	ETV1
chr20	3767384	3767396	FLI1
chr20	3767411	3767432	SP4
chr20	3767414	3767435	TFDP1
chr20	3767420	3767438	SP1
chr20	3767420	3767441	SP2
chr20	3767420	3767441	SP4
chr20	3767421	3767440	SP3
chr20	3767422	3767443	MAZ
chr20	3767423	3767444	TFDP1
chr20	3767425	3767446	SP4
chr20	3767427	3767448	MAZ
chr20	3767429	3767447	SP1
chr20	3767450	3767461	KAISO
chr20	3767581	3767602	TFDP1
chr20	3767588	3767607	SP3
chr20	3767668	3767686	FOXL1
chr20	3767670	3767682	FOXM1
chr20	3767670	3767686	FOXG1
chr20	3767672	3767687	FOXO1
chr20	3767674	3767690	FOXG1
chr20	3767675	3767686	FUBP1
chr3	119498648	119498659	NF2L2
chr4	185396056	185396077	TFDP1
chr4	185396062	185396080	SP1
chr4	185396062	185396083	SP2
chr4	185396063	185396082	SP3
chr4	185396067	185396088	SP4
chr4	185396069	185396090	MAZ
chr4	185396069	185396090	SP2
chr4	185396074	185396095	SP4
chr6	20401406	20401426	MAFA
chr6	20401675	20401686	IRF9
chr6	20401748	20401769	TFDP1
chr6	20401752	20401773	TFDP1
chr6	20401757	20401778	MAZ
chr6	20401758	20401776	SP1
chr6	20401758	20401779	SP2
chr6	20401759	20401778	SP3
chr6	20401761	20401782	MAZ
chr6	20401763	20401784	SP4
chr6	20401764	20401785	TFDP1
chr6	20401765	20401786	MAZ
chr6	20401770	20401788	SP1
chr6	20401770	20401791	SP2
chr6	20401771	20401790	SP3
chr6	20401775	20401796	SP4
chr7	1570010	1570027	SRF
chr7	1570081	1570093	FOXJ3
chr7	1570194	1570206	DDIT3
chr7	1570207	1570228	SP4
chr7	1570212	1570233	THAP1
chr7	1570229	1570247	TBX15
chr7	1570230	1570251	MAZ
chr7	1570236	1570254	SP1
chr7	1570236	1570257	SP2
chr7	1570237	1570256	SP3
chr7	1570239	1570260	MAZ
chr7	1570240	1570256	PURA
chr7	1570240	1570257	EGR1
chr7	1570241	1570252	KLF12
chr7	1570241	1570259	KLF16
chr7	1570241	1570262	SP4
chr7	1570243	1570264	MAZ
chr7	1570249	1570267	SP1
chr7	1570249	1570270	MAZ
chr7	1570249	1570270	SP2
chr7	1570250	1570269	SP3
chr7	1570251	1570272	TFDP1
chr7	1570252	1570264	KLF14
chr7	1570254	1570265	KLF12
chr7	1570254	1570272	KLF16
chr7	1570254	1570275	SP4
chr7	1570256	1570277	MAZ
chr7	1570256	1570277	TFDP1
chr7	1570262	1570280	SP1
chr7	1570262	1570283	MAZ
chr7	1570262	1570283	SP2
chr7	1570262	1570283	SP4
chr7	1570263	1570282	SP3
chr7	1570264	1570282	TBX15
chr7	1570264	1570285	MAZ
chr7	1570267	1570281	ZN148
chr7	1570267	1570285	KLF16
chr7	1570267	1570285	SP1
chr7	1570267	1570288	SP2
chr7	1570267	1570288	SP4
chr7	1570267	1570288	TFDP1
chr7	1570268	1570279	E2F6
chr7	1570268	1570287	SP3
chr7	1570269	1570290	MAZ
chr7	1570271	1570288	EGR1
chr7	1570272	1570293	SP4
chr7	1570273	1570291	SP1
chr7	1570273	1570294	SP2
chr7	1570273	1570294	SP4
chr7	1570274	1570293	SP3
chr7	1570274	1570295	MAZ
chr7	1570276	1570286	KLF13
chr7	1570276	1570288	KLF14
chr7	1570276	1570288	WT1
chr7	1570278	1570289	KLF12
chr7	1570278	1570296	KLF16
chr7	1570278	1570299	SP4
chr7	1570280	1570301	MAZ
chr7	1570287	1570308	SP2
chr7	1570292	1570302	EGR4
chr7	1570323	1570336	ELF1
chr7	1570356	1570375	TBX1
chr7	1570356	1570377	MAZ
chr7	1570358	1570376	KLF16
chr7	1570359	1570380	SP2
chr7	1570360	1570381	MAZ
chr7	1570364	1570385	SP4
chr7	1570366	1570387	MAZ
chr7	1570368	1570389	SP2
chr7	1570369	1570390	MAZ
chr7	1570371	1570392	TFDP1
chr7	1570372	1570393	MAZ
chr7	1570372	1570393	SP2
chr7	1570373	1570392	SP3
chr7	1570421	1570439	ZFX
chr7	1570426	1570447	SP2
chr7	1570430	1570451	MAZ
chr7	1570431	1570452	SP4
chr7	1570433	1570454	MAZ
chr7	1570434	1570455	SP4
chr7	1570436	1570457	MAZ
chr7	1570535	1570556	MAZ
chr7	1570538	1570559	SP4
chr7	1570540	1570561	MAZ
chr7	1570541	1570551	EGR4
chr7	1570541	1570562	SP4
chr7	1570543	1570564	MAZ
chr7	1570544	1570565	SP2
chr7	1570549	1570570	SP4
chr7	1570554	1570575	SP4
chr7	1570555	1570576	SP4
chr7	1570555	1570576	TFDP1
chr7	1570561	1570582	SP2
chr7	1570562	1570583	MAZ
chr7	1570566	1570587	SP4
chr7	1570567	1570588	SP2
chr7	1570568	1570589	MAZ
chr7	1570572	1570593	SP4
chr7	1570573	1570594	MAZ
chr7	1570574	1570595	MAZ
chr7	1570575	1570596	TFDP1
chr7	1570578	1570599	SP4
chr7	1570579	1570600	SP4
chr7	1570580	1570601	MAZ
chr7	1570581	1570602	SP2
chr7	1570581	1570602	TFDP1
chr7	1570582	1570601	SP3
chr7	1570586	1570607	SP4
chr7	1570611	1570621	SMRC1
chr7	1570611	1570623	BACH1
chr7	1570621	1570639	CTCFL
chr7	1570621	1570640	CTCF
chr7	1570625	1570646	SP2
chr7	1570630	1570651	SP4
chr7	1570632	1570653	MAZ
chr7	1570632	1570653	SP4
chr7	1570634	1570655	MAZ
chr7	1570686	1570699	AP2D
chr7	1570724	1570742	ZFX
chr7	1570735	1570744	AP2B
chr7	1570740	1570750	TF65
chr7	1570889	1570910	TFDP1
chr7	1570890	1570908	SP1
chr7	1570890	1570911	MAZ
chr7	1570890	1570911	SP2
chr7	1570891	1570910	SP3
chr7	1570892	1570910	TBX15
chr7	1570892	1570911	TBX1
chr7	1570892	1570913	MAZ
chr7	1570894	1570915	MAZ
chr7	1570894	1570915	SP4
chr7	1570894	1570915	TFDP1
chr7	1570895	1570905	EGR4
chr7	1570895	1570905	SP1
chr7	1570895	1570909	ZN148
chr7	1570895	1570913	KLF16
chr7	1570895	1570913	SP1
chr7	1570895	1570916	MAZ
chr7	1570895	1570916	SP2
chr7	1570895	1570916	SP4
chr7	1570896	1570905	KLF4
chr7	1570896	1570915	SP3
chr7	1570897	1570915	TBX15
chr7	1570897	1570916	TBX1
chr7	1570897	1570918	MAZ
chr7	1570900	1570910	SP1
chr7	1570900	1570921	SP2
chr7	1570900	1570921	SP4
chr7	1570901	1570910	KLF4
chr7	1570901	1570920	SP3
chr7	1570902	1570923	MAZ
chr7	1570922	1570940	KLF16
chr7	1570922	1570943	SP2
chr7	1570922	1570943	SP4
chr7	1570924	1570942	TBX15
chr7	1570924	1570945	MAZ
chr7	1570927	1570948	SP4
chr7	1570928	1570947	SP3
chr7	1570929	1570950	MAZ
chr7	1570932	1570953	SP4
chr9	3525486	3525507	TFDP1
chr9	3525491	3525512	SP4
chr9	3525492	3525513	SP2
chr9	3525493	3525512	SP3
chr9	3525493	3525514	MAZ
chr9	3525496	3525517	SP4
chr9	3525497	3525518	SP4
chr9	3525498	3525519	MAZ
chr9	3525499	3525520	MAZ
chr9	3525499	3525520	TFDP1
chr9	3525503	3525513	MBD2
chr9	3525505	3525526	SP2
chr9	3525593	3525614	SP4
chr9	3525808	3525824	EHF
chr9	3525820	3525835	MNT
chr9	3525978	3525997	SP3
chr9	3525979	3525997	TBX15
chr9	3525979	3525998	TBX1
chr9	3526000	3526021	TFDP1
chr9	3526003	3526019	KLF15
chr9	3526005	3526026	SP4
chr9	3526006	3526024	SP1
chr9	3526006	3526027	SP2
chr9	3526007	3526026	SP3
chr9	3526028	3526049	ETV1
chr9	3526073	3526094	TFDP1
chr9	3526076	3526094	KLF16
chr9	3526078	3526090	SRBP2
chr9	3526078	3526099	MAZ
chr9	3526079	3526100	SP2
chr9	3526081	3526099	TBX15
chr9	3526083	3526104	MAZ
chr9	3526084	3526102	KLF16
chr9	3526084	3526102	TBX15
chr9	3526084	3526105	SP4
chr9	3526086	3526107	MAZ
chr9	3526087	3526108	SP2
chr9	3526092	3526113	SP4
chr9	3526327	3526346	SP3
chr9	3526329	3526341	WT1
chr9	3526331	3526349	KLF16
chr9	3526331	3526352	SP4
chr9	3526332	3526350	SP1
chr9	3526334	3526350	PURA
chr9	3526437	3526456	SP3
chr9	3526441	3526451	SP1
chr9	3526441	3526462	SP2
chr9	3526441	3526462	SP4
chr9	3526442	3526451	KLF4
chr9	3526442	3526461	SP3
chr9	3526443	3526459	PURA
chr9	3526443	3526464	MAZ
chr9	3526446	3526467	SP4
chr9	3526653	3526674	MAZ
chr9	3526654	3526675	TFDP1
chr9	3526660	3526672	WT1
chr9	3526660	3526681	SP2
chr9	3526664	3526685	MAZ
chr9	3526665	3526675	EGR4
chr9	3526665	3526686	SP4
chr9	3526720	3526732	EPAS1
chr9	35732013	35732031	ZFX
chr9	35732204	35732225	SP4
chr9	35732233	35732249	PURA
chr9	35732244	35732265	ETV1
chr9	35732310	35732331	ETV1
chr9	35732406	35732427	SP2
chr9	35732411	35732432	SP4
chr9	35732447	35732468	SP2
chr9	35732606	35732627	SP2
chr9	35732610	35732631	MAZ
chr9	35732699	35732712	AP2C
chr9	35732701	35732714	AP2D
