chr19	1863301	1863322	MAZ
chr19	1863301	1863322	TFDP1
chr19	1863302	1863323	SP4
chr19	1863304	1863322	SP1
chr19	1863304	1863322	TBX15
chr19	1863304	1863325	MAZ
chr19	1863304	1863325	SP2
chr19	1863305	1863324	SP3
chr19	1863306	1863322	PROX1
chr19	1863307	1863328	SP2
chr19	1863309	1863322	ASCL2
chr19	1863309	1863330	SP4
chr19	1863311	1863332	MAZ
chr19	1863312	1863333	SP4
chr19	1863313	1863334	SP2
chr19	1863375	1863396	SP2
chr19	1863380	1863390	EGR4
chr19	1863380	1863401	SP4
chr19	1863389	1863410	THAP1
chr19	1863400	1863421	SP4
chr19	1863506	1863527	MAZ
chr19	1863506	1863527	SP2
chr19	1863506	1863527	SP4
chr19	1863509	1863530	TFDP1
chr19	1863510	1863531	MAZ
chr19	1863511	1863532	SP2
chr19	1863511	1863532	SP4
chr19	1863515	1863536	SP2
chr19	1863516	1863535	SP3
chr19	1863518	1863539	MAZ
chr19	1863520	1863541	SP2
chr19	1863520	1863541	SP4
chr19	1863520	1863541	TFDP1
chr19	1863522	1863543	MAZ
chr19	1863523	1863544	TFDP1
chr19	1863524	1863541	EGR1
chr19	1863526	1863547	SP2
chr19	1863527	1863548	MAZ
chr19	1863529	1863550	SP2
chr19	1863555	1863565	MBD2
chr19	1863581	1863598	EGR1
chr19	1863581	1863602	MAZ
chr19	1863587	1863608	MAZ
chr19	1863588	1863603	MNT
chr19	1863591	1863606	MNT
chr19	1863683	1863693	EGR1
chr19	1863781	1863802	MAZ
chr19	1863783	1863804	TFDP1
chr19	1863787	1863804	EGR1
chr19	1863789	1863807	SP1
chr19	1863789	1863810	SP2
chr19	1863790	1863809	SP3
chr19	1863792	1863804	WT1
chr19	1863794	1863804	EGR4
chr19	1863794	1863804	SP1
chr19	1863794	1863815	SP4
chr19	1863795	1863804	KLF4
chr19	1863796	1863817	MAZ
chr19	1863806	1863816	MBD2
chr19	1863988	1863999	E2F6
chr19	1864087	1864108	THAP1
chr19	1864120	1864141	TFDP1
chr19	1864122	1864143	SP4
chr19	1864128	1864138	MBD2
chr19	1864159	1864180	THAP1
chr19	1864235	1864256	ETV1
chr19	1864416	1864437	SP2
chr19	1864421	1864442	SP4
chr19	1864423	1864444	MAZ
chr19	1864425	1864446	TFDP1
chr19	1864428	1864446	TBX15
chr19	1864436	1864446	KLF1
chr19	1864507	1864519	SPIC
chr19	1864507	1864525	KLF16
chr19	1864576	1864597	SP4
chr19	1864793	1864814	TFDP1
chr19	1864867	1864888	TFDP1
chr19	1864872	1864893	MAZ
chr19	1864873	1864894	SP2
chr19	1864878	1864888	EGR4
chr19	1864878	1864899	SP4
chr19	1864906	1864924	CTCFL
chr19	1864906	1864925	CTCF
chr19	1864915	1864925	SP1
chr19	14117003	14117024	SP4
chr19	14117005	14117026	MAZ
chr19	14117006	14117027	MAZ
chr19	14117009	14117027	TBX15
chr19	14117012	14117026	ZN148
chr19	14117012	14117028	KLF15
chr19	14117012	14117033	RREB1
chr19	14117012	14117033	SP2
chr19	14117013	14117032	SP3
chr19	14117014	14117035	RREB1
chr19	14117015	14117033	KLF16
chr19	14117015	14117033	TBX15
chr19	14117015	14117034	TBX1
chr19	14117016	14117033	EGR1
chr19	14117017	14117035	KLF16
chr19	14117017	14117038	SP4
chr19	14117018	14117032	ZN148
chr19	14117018	14117036	SP1
chr19	14117018	14117039	SP2
chr19	14117019	14117038	SP3
chr19	14117019	14117040	MAZ
chr19	14117021	14117033	WT1
chr19	14117023	14117044	SP4
chr19	14117025	14117046	MAZ
chr19	14117152	14117173	TFDP1
chr19	14117156	14117173	EGR1
chr19	14117157	14117178	SP4
chr19	14117158	14117172	ZN148
chr19	14117158	14117176	SP1
chr19	14117158	14117179	SP2
chr19	14117159	14117178	SP3
chr19	14117159	14117180	MAZ
chr19	14117160	14117170	EGR1
chr19	14117161	14117173	WT1
chr19	14117163	14117173	EGR4
chr19	14117163	14117173	SP1
chr19	14117163	14117181	KLF16
chr19	14117163	14117184	SP4
chr19	14117164	14117173	KLF4
chr19	14117165	14117186	MAZ
chr19	14117638	14117648	CREM
chr19	14117716	14117727	JDP2
chr19	14117774	14117795	MAZ
chr19	14117911	14117932	RFX2
chr19	14118027	14118036	NR4A3
chr19	35758156	35758177	SP2
chr19	35758161	35758182	SP4
chr19	35758163	35758184	MAZ
chr19	35758785	35758796	FUBP1
chr19	35758887	35758908	TFDP1
chr19	35758893	35758914	SP2
chr19	35758893	35758914	SP4
chr19	35758894	35758913	SP3
chr19	35758895	35758916	MAZ
chr19	35758898	35758919	SP4
chr19	48321029	48321042	ERR1
chr20	3767160	3767181	THAP1
chr20	3767166	3767187	TFDP1
chr20	3767166	3767187	THAP1
chr20	3767172	3767193	SP2
chr20	3767173	3767192	SP3
chr20	3767177	3767198	SP4
chr20	3767179	3767200	MAZ
chr20	3767179	3767200	SP4
chr20	3767180	3767201	SP4
chr20	3767182	3767191	PLAL1
chr20	3767185	3767206	SP4
chr20	3767186	3767207	TFDP1
chr20	3767252	3767273	TFDP1
chr20	3767255	3767273	KLF16
chr20	3767255	3767276	SP4
chr20	3767257	3767278	MAZ
chr20	3767257	3767278	SP4
chr20	3767258	3767279	SP2
chr20	3767263	3767273	EGR4
chr20	3767263	3767284	SP4
chr20	3767315	3767336	SP4
chr20	3767323	3767344	SP2
chr20	3767327	3767348	MAZ
chr20	3767348	3767369	MAZ
chr20	3767353	3767374	SP2
chr20	3767357	3767378	SP2
chr20	3767358	3767377	SP3
chr20	3767358	3767379	SP4
chr20	3767360	3767381	MAZ
chr20	3767360	3767381	SP2
chr20	3767360	3767381	TFDP1
chr20	3767362	3767383	SP4
chr20	3767362	3767383	TFDP1
chr20	3767364	3767385	MAZ
chr20	3767365	3767384	ZN639
chr20	3767380	3767401	ETV1
chr20	3767384	3767396	FLI1
chr20	3767411	3767432	SP4
chr20	3767414	3767435	TFDP1
chr20	3767420	3767438	SP1
chr20	3767420	3767441	SP2
chr20	3767420	3767441	SP4
chr20	3767421	3767440	SP3
chr20	3767422	3767443	MAZ
chr20	3767423	3767444	TFDP1
chr20	3767425	3767446	SP4
chr20	3767427	3767448	MAZ
chr20	3767429	3767447	SP1
chr20	3767450	3767461	KAISO
chr20	3767581	3767602	TFDP1
chr20	3767588	3767607	SP3
chr20	3767668	3767686	FOXL1
chr20	3767670	3767682	FOXM1
chr20	3767670	3767686	FOXG1
chr20	3767672	3767687	FOXO1
chr20	3767674	3767690	FOXG1
chr20	3767675	3767686	FUBP1
chr20	3768446	3768467	REST
chr20	3768540	3768561	TFDP1
chr4	4859398	4859413	MNT
chr4	4859401	4859416	MNT
chr4	4859426	4859442	EHF
chr4	4859456	4859467	SPIB
chr4	4859468	4859479	SPIB
chr4	4859468	4859484	SPI1
chr4	4859469	4859485	BC11A
chr4	4859470	4859485	IRF4
chr4	4859475	4859491	EHF
chr4	4859493	4859509	EHF
chr4	38664059	38664071	NFYB
chr4	38664059	38664072	NFYC
chr4	38664584	38664597	NR2E3
chr4	38664840	38664858	ZFX
chr4	38664915	38664936	SP4
chr4	38664917	38664938	THAP1
chr4	185396056	185396077	TFDP1
chr4	185396062	185396080	SP1
chr4	185396062	185396083	SP2
chr4	185396063	185396082	SP3
chr4	185396067	185396088	SP4
chr4	185396069	185396090	MAZ
chr4	185396069	185396090	SP2
chr4	185396074	185396095	SP4
chr6	19837376	19837389	PBX3
chr6	19837892	19837913	SP4
chr6	20401406	20401426	MAFA
chr6	20401675	20401686	IRF9
chr6	20401748	20401769	TFDP1
chr6	20401752	20401773	TFDP1
chr6	20401757	20401778	MAZ
chr6	20401758	20401776	SP1
chr6	20401758	20401779	SP2
chr6	20401759	20401778	SP3
chr6	20401761	20401782	MAZ
chr6	20401763	20401784	SP4
chr6	20401764	20401785	TFDP1
chr6	20401765	20401786	MAZ
chr6	20401770	20401788	SP1
chr6	20401770	20401791	SP2
chr6	20401771	20401790	SP3
chr6	20401775	20401796	SP4
chr6	20403043	20403064	SP4
chr6	20403054	20403075	TFDP1
chr6	20403065	20403075	EGR4
chr6	20403224	20403242	SP1
chr6	20403227	20403245	TBX15
chr6	20403228	20403245	EGR1
chr6	20403229	20403247	KLF16
chr6	20403230	20403244	ZN148
chr6	20403362	20403383	TFDP1
chr6	20403427	20403445	TBX15
chr6	20403434	20403455	MAZ
chr6	20403450	20403468	KLF16
chr6	20403451	20403468	EGR1
chr6	20403452	20403470	KLF16
chr6	20403453	20403471	TBX15
chr6	20403456	20403474	SP1
chr6	20403461	20403482	SP4
chr6	20403676	20403697	TFDP1
chr6	20403682	20403700	SP1
chr6	20403682	20403703	SP2
chr6	20403683	20403702	SP3
chr6	20403693	20403706	ASCL2
chr6	20403793	20403811	SP1
chr6	20403793	20403814	SP2
chr6	20403793	20403814	TFDP1
chr6	20403794	20403815	MAZ
chr6	20403795	20403816	SP4
chr6	20403796	20403817	SP2
chr6	20403797	20403818	MAZ
chr6	20403798	20403819	SP4
chr6	20403799	20403820	SP2
chr6	20403800	20403821	MAZ
chr6	20403803	20403824	MAZ
chr6	20403804	20403820	KLF15
chr6	20403806	20403827	MAZ
chr6	20403810	20403831	MAZ
chr6	20403813	20403829	PLAG1
chr6	20403816	20403837	MAZ
chr6	20403822	20403843	MAZ
chr6	20403823	20403837	ZN148
chr8	22551132	22551144	FLI1
chr8	22551299	22551315	FOXG1
chr8	22551341	22551359	TBX15
chr8	22551346	22551367	RREB1
chr8	22551347	22551368	RREB1
chr8	22551349	22551367	KLF16
chr8	22551349	22551367	TBX15
chr8	22551354	22551366	SRBP2
chr8	22551550	22551568	TBX15
chr8	22551552	22551567	MNT
chr8	22551578	22551591	ZN740
chr8	22551905	22551923	ZFX
chr8	22552092	22552103	SMAD1
chr8	22552196	22552205	AP2B
chr8	22552202	22552223	MAZ
chr8	22552203	22552217	ZN148
chr8	22552203	22552221	SP1
chr8	22552203	22552224	SP2
chr8	22552204	22552223	SP3
chr8	22552204	22552225	MAZ
chr8	22552206	22552227	TFDP1
chr8	22552209	22552227	TBX15
chr8	22552212	22552233	SP2
chr8	22552410	22552431	MAZ
chr8	22552676	22552697	THAP1
chr8	22552780	22552801	SP4
chr8	22552786	22552807	TFDP1
chr8	22552792	22552810	SP1
chr8	22552792	22552813	SP2
chr8	22552792	22552813	TFDP1
chr8	22552793	22552812	SP3
chr8	22552795	22552807	KLF14
chr8	22552795	22552813	TBX15
chr8	22552796	22552813	EGR1
chr8	22552797	22552815	KLF16
chr8	22552800	22552810	EGR1
chr8	22552800	22552810	EGR2
chr8	22552801	22552813	WT1
chr9	3525486	3525507	TFDP1
chr9	3525491	3525512	SP4
chr9	3525492	3525513	SP2
chr9	3525493	3525512	SP3
chr9	3525493	3525514	MAZ
chr9	3525496	3525517	SP4
chr9	3525497	3525518	SP4
chr9	3525498	3525519	MAZ
chr9	3525499	3525520	MAZ
chr9	3525499	3525520	TFDP1
chr9	3525503	3525513	MBD2
chr9	3525505	3525526	SP2
chr9	3525593	3525614	SP4
chr9	3525808	3525824	EHF
chr9	3525820	3525835	MNT
chr9	3525978	3525997	SP3
chr9	3525979	3525997	TBX15
chr9	3525979	3525998	TBX1
chr9	3526000	3526021	TFDP1
chr9	3526003	3526019	KLF15
chr9	3526005	3526026	SP4
chr9	3526006	3526024	SP1
chr9	3526006	3526027	SP2
chr9	3526007	3526026	SP3
chr9	3526028	3526049	ETV1
chr9	3526073	3526094	TFDP1
chr9	3526076	3526094	KLF16
chr9	3526078	3526090	SRBP2
chr9	3526078	3526099	MAZ
chr9	3526079	3526100	SP2
chr9	3526081	3526099	TBX15
chr9	3526083	3526104	MAZ
chr9	3526084	3526102	KLF16
chr9	3526084	3526102	TBX15
chr9	3526084	3526105	SP4
chr9	3526086	3526107	MAZ
chr9	3526087	3526108	SP2
chr9	3526092	3526113	SP4
chr9	3526327	3526346	SP3
chr9	3526329	3526341	WT1
chr9	3526331	3526349	KLF16
chr9	3526331	3526352	SP4
chr9	3526332	3526350	SP1
chr9	3526334	3526350	PURA
chr9	3526437	3526456	SP3
chr9	3526441	3526451	SP1
chr9	3526441	3526462	SP2
chr9	3526441	3526462	SP4
chr9	3526442	3526451	KLF4
chr9	3526442	3526461	SP3
chr9	3526443	3526459	PURA
chr9	3526443	3526464	MAZ
chr9	3526446	3526467	SP4
chr9	3526653	3526674	MAZ
chr9	3526654	3526675	TFDP1
chr9	3526660	3526672	WT1
chr9	3526660	3526681	SP2
chr9	3526664	3526685	MAZ
chr9	3526665	3526675	EGR4
chr9	3526665	3526686	SP4
chr9	3526720	3526732	EPAS1
chr9	35732013	35732031	ZFX
chr9	35732204	35732225	SP4
chr9	35732233	35732249	PURA
chr9	35732244	35732265	ETV1
chr9	35732310	35732331	ETV1
chr9	35732406	35732427	SP2
chr9	35732411	35732432	SP4
chr9	35732447	35732468	SP2
chr9	35732606	35732627	SP2
chr9	35732610	35732631	MAZ
chr9	35732699	35732712	AP2C
chr9	35732701	35732714	AP2D
